"","Replicacao","Caso","MelhorResultado","PiorResultado","Media","DesvioPadrao","Tempo"
"122",16,"Caso1",0.000676673849739018,1205.89322894918,70.9991830868505,163.425425415352,1111
"123",16,"Caso6",218.921637155363,1136.00469084675,245.09000146127,109.720223044898,1794
"124",16,"Caso8",32.7423781382159,1140.70973518387,224.699648872509,315.346716221378,2469
"125",16,"Caso2",0.00064009345157956,1158.46666113664,71.1248576750991,162.015155242188,1110
"126",16,"Caso4",1.94371864381537e-07,1123.01816942306,45.2158195057388,133.568570165389,481
"127",16,"Caso3",7.63058096708846e-08,1085.64378316038,45.4600527163728,133.807467481855,469
"128",16,"Caso7",14.3006109426831,1181.80558268413,324.025126632147,374.416950923545,5091
"129",17,"Caso3",2.37652443502157e-07,1160.79176676181,45.4735124139323,133.944127180911,474
"130",17,"Caso4",7.95079131421517e-08,1109.74866865075,45.3720761937432,133.839162046056,470
"131",17,"Caso1",0.0016085297703512,1152.90605325227,70.9442846975743,162.971692229343,1118
"132",17,"Caso8",37.9771622900805,1116.78830437267,224.180739409157,314.916044413467,2460
"133",17,"Caso6",150.093856683041,1107.12310591393,241.283493384416,110.810746236715,1367
"134",17,"Caso2",0.000383347385763955,1231.79719919037,71.1420589846237,162.271584273967,1119
"135",17,"Caso7",6.83690639611552,1137.65193701591,322.494996991541,373.975378707078,5092
"136",17,"Caso5",111.016525132548,1122.07390725331,151.146570219104,123.933965956266,513
"137",18,"Caso2",0.00169085211700803,1169.73510186455,71.154479120001,162.256398426632,1104
"138",18,"Caso4",1.27275711747643e-07,1128.72640283976,45.4107375335593,133.875183241911,482
"139",18,"Caso6",249.662227822447,1101.04311136874,242.834428435038,109.702212372015,1355
"140",18,"Caso7",7.09987779466371,1097.64204688271,322.006804107747,373.932985105451,5123
"141",18,"Caso3",2.92377194455185e-07,1121.04726083945,45.5748563601173,133.988361551564,471
"142",18,"Caso5",72.4729573321911,1096.73870773136,148.974175843078,124.513986861319,513
"143",18,"Caso1",0.000704695784747855,1167.55355066251,71.2347782235778,163.315999971051,1118
"144",18,"Caso8",44.6424436912378,1216.5203214165,223.789899568255,313.941357291025,2462
"145",19,"Caso1",0.00102210211343845,1152.78798292741,71.2060020982057,163.396441415443,1115
"146",19,"Caso7",6.9305956223202,1157.57652479841,320.571987931126,373.46465260234,5105
"147",19,"Caso6",307.38295936435,1150.81405622708,247.336750253319,110.068365064926,1364
"148",19,"Caso8",31.8228618740707,1117.33303525778,222.394035636834,313.149232107754,2475
"149",19,"Caso4",5.64191509511147e-07,1222.35107889754,45.4456664041457,133.806525454405,474
"150",19,"Caso5",84.7529407646772,1093.74323440426,147.585122555894,124.639769851752,512
"151",19,"Caso2",0.000721207705964844,1132.88937355034,70.8635628767155,161.676543323599,1104
"152",19,"Caso3",8.87276883076993e-08,1135.81719001459,45.4972302926504,134.112551247782,476
"153",20,"Caso6",174.799048652245,1128.05297930838,245.269195969316,110.422649681204,1348
"154",20,"Caso7",5.74348939408117,1110.9930824188,321.180290397948,373.927882792713,5090
"155",20,"Caso8",25.0243389528576,1129.84218775115,221.31916233262,312.669510958091,2469
"156",20,"Caso3",4.54301130048407e-07,1109.7564823418,45.465444238423,134.073955248695,474
"157",20,"Caso2",0.000843471673192653,1108.54643864055,70.822938393698,161.596590903106,1117
"158",20,"Caso5",109.313164585033,1114.7425443403,147.388773842147,124.373026051527,523
"159",20,"Caso4",3.56590135197621e-07,1115.49605427911,45.4465986661314,133.823487387824,475
"160",20,"Caso1",0.00050374424859001,1138.51023965423,70.9521926817932,163.201396403525,1112
"161",21,"Caso1",0.00171848790751028,1144.87672691564,71.2605669899103,163.68632652006,1106
"162",21,"Caso2",0.00189529605211192,1103.2768762684,71.092770689884,161.949319741285,1117
"163",21,"Caso8",39.9162888339563,1167.44351880187,221.470738946917,312.516860382678,2482
"164",21,"Caso3",7.74082309362711e-08,1222.00833977536,45.3833551995539,133.915888930226,474
"165",21,"Caso7",8.89441070638372,1096.42572143448,321.864570818288,374.25474499876,5103
"166",21,"Caso4",2.29135252993728e-07,1147.60628425946,45.2743188545288,133.35097764193,471
"167",21,"Caso5",181.051070843477,1136.5614296916,150.433363888007,124.370332044409,501
"168",21,"Caso6",175.56485944536,1133.11304888075,243.352898358742,110.633416772683,1358
"169",22,"Caso5",137.388435778359,1121.81266818557,151.192968551183,123.795541739923,506
"170",22,"Caso1",0.00109285456528596,1145.23147779847,71.1135528150721,163.079617765455,1123
"171",22,"Caso7",5.07229854295599,1088.67430280645,321.032185016345,374.159027829991,5088
"172",22,"Caso3",4.92131562168652e-07,1128.02193378184,45.212687363939,133.651484140148,475
"173",22,"Caso6",158.174496066526,1154.19748245733,240.88345774399,111.074940868524,1349
"174",22,"Caso8",49.0122761946261,1150.41151919031,222.089868149656,312.207419585268,2467
"175",22,"Caso2",0.000725682780171155,1098.17735876281,70.8454446402347,161.664652490412,1109
"176",22,"Caso4",2.4091707473417e-07,1163.55841662603,45.3226426020937,133.363261213615,469
"177",23,"Caso3",1.01238356364775e-07,1106.32862800196,45.1757739848635,133.731459192996,480
"178",23,"Caso7",4.51955589082581,1123.16959568082,319.066207944476,373.495235890272,5112
"179",23,"Caso8",31.7515141462577,1165.98318935953,222.186141777221,312.046458954175,3039
"180",23,"Caso1",0.000949965224776861,1168.20027396182,71.1974895268912,163.204821148863,1109
"181",23,"Caso5",98.7854032707473,1125.64369215825,150.643338502961,123.90525480833,503
"182",23,"Caso2",0.00143261561618147,1127.43764807591,70.7548567823577,161.563176891955,1116
"183",23,"Caso4",7.5401339927339e-07,1103.41756287263,45.498303570313,133.598569797952,472
"184",23,"Caso6",208.089343161738,1095.28260978725,240.469388576437,110.464335144466,1348
"185",24,"Caso1",0.000875951647230977,1124.86915711346,71.3203226928498,163.450174188543,1128
"186",24,"Caso7",7.55772349437621,1095.96302720632,318.522121215309,373.450966525808,5085
"187",24,"Caso5",65.0232202033893,1164.65815811629,148.75082667075,124.472142814911,513
"188",24,"Caso4",3.2364300750487e-07,1146.63150749925,45.6075878575155,133.815910222031,474
"189",24,"Caso2",0.00096977460270864,1111.33029376172,70.4145796209488,161.076229195792,1119
"190",24,"Caso3",8.28873680802644e-08,1125.71393702335,45.2578637103195,133.960616911932,474
"191",24,"Caso8",41.0487228261437,1067.73004005063,224.12361473841,313.238760677359,2466
"192",24,"Caso6",233.969539735977,1131.82596868341,241.251907221284,109.898393903744,1352
"193",25,"Caso4",2.45224327954929e-07,1154.73735001748,45.5421436205436,133.583734976174,481
"194",25,"Caso1",0.000607935108064339,1161.85636945915,71.0744259550483,163.099646857135,1105
"195",25,"Caso5",162.31953761504,1074.28844699389,150.688164245806,124.454868491143,514
"196",25,"Caso3",1.62203605214017e-07,1094.16634448787,45.3355065489797,134.038712600375,471
"197",25,"Caso8",39.8339640377264,1145.17794473289,224.741342176262,313.202141314641,2488
"198",25,"Caso6",273.761828365558,1205.21088597165,243.357371450657,109.386814853271,1419
"199",25,"Caso7",14.3800161183474,1112.27242625675,320.255813385333,373.682855447924,5113
"200",25,"Caso2",0.00100100850386298,1144.30093496389,70.4608945118376,161.098015184554,1115
"201",26,"Caso4",5.4193833420868e-07,1160.7948044409,45.5261415466589,133.705663986489,485
"202",26,"Caso5",121.357345517407,1134.9941843519,150.939887819181,124.358815643522,504
